-0.010000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	4.124004	0.932549	4.052364	1.740525	0.004150
0.002000	4.172470	0.971120	4.124157	1.758288	0.004277
0.004000	4.217678	1.010569	4.193602	1.774648	0.004407
0.006000	4.259538	1.050875	4.260560	1.789576	0.004536
0.008000	4.297970	1.092018	4.324893	1.803046	0.004665
0.010000	4.332903	1.133973	4.386467	1.815038	0.004799
0.012000	4.364279	1.176712	4.445159	1.825537	0.004936
0.014000	4.392050	1.220205	4.500849	1.834533	0.005075
0.016000	4.416178	1.264421	4.553429	1.842019	0.005219
0.018000	4.436636	1.309325	4.602793	1.847996	0.005372
0.020000	4.453412	1.354880	4.648848	1.852467	0.005543
0.022000	4.466498	1.401046	4.691504	1.855441	0.005713
0.024000	4.475904	1.447781	4.730682	1.856934	0.005878
0.026000	4.481647	1.495041	4.766313	1.856963	0.006050
0.028000	4.483756	1.542779	4.798336	1.855552	0.006228
0.030000	4.482271	1.590946	4.826700	1.852729	0.006417
0.032000	4.477241	1.639492	4.851362	1.848527	0.006608
0.034000	4.468725	1.688364	4.872291	1.842983	0.006808
0.036000	4.456793	1.737506	4.889461	1.836137	0.007024
0.038000	4.441524	1.786863	4.902858	1.828033	0.007244
0.040000	4.423002	1.836375	4.912479	1.818720	0.007472
0.042000	4.401322	1.885983	4.918328	1.808250	0.007711
0.044000	4.376586	1.935627	4.920420	1.796677	0.007961
0.046000	4.348904	1.985243	4.918777	1.784058	0.008224
0.048000	4.318390	2.034768	4.913435	1.770454	0.008500
0.050000	4.285164	2.084139	4.904430	1.755926	0.008804
0.052000	4.249351	2.133290	4.891813	1.740538	0.009116
0.054000	4.211083	2.182157	4.875643	1.724356	0.009442
0.056000	4.170492	2.230675	4.855984	1.707447	0.009785
0.058000	4.127713	2.278777	4.832910	1.689878	0.010148
0.060000	4.082887	2.326399	4.806500	1.671717	0.010535
0.062000	4.036152	2.373477	4.776842	1.653034	0.010941
0.064000	3.987651	2.419946	4.744029	1.633897	0.011374
0.066000	3.937525	2.465743	4.708159	1.614373	0.011834
0.068000	3.885915	2.510807	4.669338	1.594531	0.012318
