2.000000	1.000000	1.000000	1.000000	1.001856	1.000000
1.950000	1.000000	1.000000	1.000000	1.001864	1.000000
1.900000	1.000000	1.000000	1.000000	1.001213	1.000000
1.850000	1.000000	1.000000	1.000000	1.000622	1.000000
1.800000	1.000000	1.000000	1.000000	1.000545	1.000000
1.750000	1.000000	1.000000	1.000047	1.001869	1.000000
1.700000	1.000000	1.000118	1.000203	1.000937	1.000000
1.650000	1.000000	1.000132	1.000141	1.003512	1.000000
1.600000	1.000000	1.000253	1.000442	1.002759	1.000000
1.550000	1.000000	1.000486	1.000354	1.001712	1.000000
1.500000	1.000592	1.001276	1.001065	1.000277	1.000000
1.450000	1.000417	1.000811	1.000725	1.000244	1.000000
1.400000	1.000822	1.001501	1.001187	1.002216	1.000000
1.350000	1.000923	1.001731	1.001227	1.001280	1.000000
1.300000	1.001746	1.002066	1.000206	1.002527	1.000000
1.250000	1.001024	1.001146	0.999382	0.999109	1.000000
1.200000	0.997117	0.996689	0.995865	0.993376	1.000000
1.150000	0.996295	0.996710	0.994147	0.996868	1.000000
1.100000	0.984953	0.983885	0.986793	0.983417	1.000000
1.050000	0.971366	0.970594	0.978162	0.963605	1.000000
1.000000	0.954455	0.952782	0.960265	0.946282	1.000000
0.950000	0.920426	0.920328	0.927310	0.918197	1.000000
0.900000	0.886402	0.888621	0.885248	0.889120	1.009732
0.850000	0.840453	0.843129	0.833792	0.850643	1.020185
0.800000	0.781357	0.789343	0.762566	0.799466	1.003276
0.750000	0.716782	0.718861	0.686680	0.743292	0.920272
0.700000	0.634143	0.641869	0.603548	0.667659	0.790592
0.700000	0.531520	0.517358	0.469181	0.563488	0.573092
0.750000	0.606676	0.597360	0.564267	0.633224	0.739992
0.800000	0.682628	0.678147	0.643937	0.699171	0.868830
0.850000	0.756295	0.751545	0.736555	0.763083	0.933499
0.900000	0.817762	0.805932	0.808867	0.813448	0.982373
0.950000	0.867121	0.863656	0.867474	0.857945	1.000000
1.000000	0.901566	0.892166	0.904793	0.890576	1.000000
1.050000	0.934313	0.926716	0.942133	0.909200	1.000000
1.100000	0.957126	0.945920	0.965297	0.930183	1.000000
1.150000	0.975926	0.964001	0.975947	0.937658	1.000000
1.200000	0.981394	0.973358	0.982409	0.943260	1.000000
1.250000	0.989345	0.982406	0.987544	0.944817	1.000000
1.300000	0.993869	0.987844	0.993052	0.942542	1.000000
1.350000	0.997493	0.993501	0.995552	0.956936	1.000000
1.400000	0.998288	0.995904	0.996976	0.949105	1.000000
1.450000	0.999314	0.997905	0.998243	0.956982	1.000000
1.500000	0.999182	0.997834	0.998193	0.948760	1.000000
1.550000	1.000000	0.999156	0.999493	0.953209	1.000000
1.600000	1.000000	0.999653	0.999348	0.962604	1.000000
1.650000	1.000000	0.999826	0.999822	0.961146	1.000000
1.700000	1.000000	0.999855	0.999734	0.965500	1.000000
1.750000	1.000000	1.000000	0.999942	0.969010	1.000000
1.800000	1.000000	1.000000	1.000000	0.972570	1.000000
1.850000	1.000000	1.000000	1.000000	0.976647	1.000000
1.900000	1.000000	1.000000	1.000000	0.980808	1.000000
1.950000	1.000000	1.000000	1.000000	0.980347	1.000000
2.000000	1.000000	1.000000	1.000000	0.982865	1.000000
