-0.30306	-0.26168
-0.28409	-0.33154
-0.33108	-0.37119
-0.33986	-0.37073
-0.32078	-0.3142
-0.35964	-0.2249
-0.30439	-0.29906
-0.20812	-0.36837
-0.22958	-0.36398
-0.28318	-0.17363
-0.32202	-0.41396
-0.31261	-0.37937
-0.29998	-0.26058
-0.36127	-0.34438
-0.31947	-0.25124
-0.40647	-0.40054
-0.36367	-0.39924
-0.35753	-0.42587
-0.25368	-0.44871
-0.38374	-0.32836
-0.3939	-0.38702
-0.2675	-0.18362
-0.34929	-0.47311
-0.27776	-0.29212
-0.32342	-0.3063
-0.31832	-0.28172
-0.27146	-0.34208
-0.35993	-0.32724
-0.25657	-0.35472
-0.36643	-0.37028
-0.28991	-0.31003
-0.24266	-0.37836
-0.25559	-0.35107
-0.33336	-0.31094
-0.37159	-0.27906
-0.32407	-0.34266
-0.30245	-0.38137
-0.32332	-0.30428
-0.26232	-0.3426
-0.24937	-0.36857
-0.42671	-0.39472
-0.31153	-0.41609
-0.43293	-0.38675
-0.25557	-0.37846
-0.4114	-0.36143
-0.27404	-0.25201
-0.20004	-0.39574
-0.27431	-0.31888
-0.38713	-0.3077
-0.19891	-0.36804
0.24014	0.27114
0.43136	0.49729
0.38786	0.37891
0.37949	0.4233
0.29065	0.35365
0.42094	0.33221
0.35714	0.31213
0.25785	0.17663
0.2765	0.31389
0.40038	0.36094
0.19808	0.24964
0.30189	0.33767
0.40494	0.35927
0.29782	0.33056
0.2327	0.2749
0.30091	0.37413
0.37535	0.24208
0.36036	0.39575
0.31454	0.38647
0.30666	0.30921
0.48678	0.17209
0.38013	0.35786
0.2772	0.43385
0.32106	0.27728
0.35722	0.44272
0.19648	0.36438
0.32055	0.21065
0.29549	0.40048
0.33803	0.39601
0.31019	0.3239
0.50036	0.22919
0.37776	0.27614
0.34792	0.41452
0.40855	0.23601
0.3989	0.28252
0.36111	0.39076
0.30779	0.2755
0.20645	0.42192
0.43111	0.33702
0.25322	0.49264
0.21235	0.3449
0.31033	0.39399
0.17695	0.3514
0.21633	0.37536
0.20915	0.3553
0.35114	0.35389
0.28625	0.38349
0.33519	0.32072
0.34776	0.33358
0.28916	0.36913
