-0.39339	0.24209
-0.58545	-0.15023
-0.12426	0.52718
-0.24701	-0.52648
-0.51148	0.33846
0.43289	0.48934
-0.49414	-0.27954
0.32054	0.31557
0.44516	-0.17006
-0.23447	0.47486
-0.10391	-0.56412
0.26125	-0.47268
0.57889	0.24018
0.052703	0.65447
-0.46838	-0.37176
0.26545	-0.48716
-0.18765	-0.4585
0.5901	0.1814
-0.18973	-0.43203
0.49716	-0.37043
0.56397	0.21433
0.44365	0.31172
-0.46365	0.34591
0.43983	-0.34424
-0.25838	-0.47424
0.26484	-0.52436
0.42663	-0.46274
-0.38447	-0.41149
-0.49087	-0.24037
-0.54169	0.14634
-0.51192	0.19375
0.52645	0.31405
0.61643	0.11432
0.22566	-0.60064
-0.23107	-0.45008
-0.11552	0.6324
0.19239	0.51321
-0.52555	0.41387
-0.45259	-0.4967
0.068077	0.45087
0.53393	0.13651
0.53728	0.33681
-0.25546	0.51395
-0.46697	-0.37158
-0.42136	0.2045
0.47153	-0.34893
-0.64168	-0.10048
0.29958	-0.54107
-0.61566	-0.068005
-0.3646	0.27809
