0.000000	0.999991	0.997770	0.997751	0.713722	1.000000
5.000000	0.999997	0.998201	0.993325	0.720837	1.000000
10.000000	0.999999	0.998215	0.991189	0.720964	1.000000
15.000000	0.999997	0.998294	0.990450	0.714563	1.000000
20.000000	0.999999	0.998216	0.990162	0.721462	1.000000
25.000000	0.999983	0.998417	0.989164	0.730090	1.000000
30.000000	0.999993	0.998601	0.988491	0.738750	1.000000
35.000000	0.999982	0.998920	0.984338	0.749395	1.000000
40.000000	0.999957	0.998869	0.989882	0.767399	1.000000
45.000000	0.999597	0.998538	0.993856	0.906350	1.000000
