-0.36667	0.36667
-0.36667	0.32807
-0.36667	0.28947
-0.36667	0.25088
-0.36667	0.21228
-0.36667	0.17368
-0.36667	0.13509
-0.36667	0.096491
-0.36667	0.057895
-0.36667	0.019298
-0.36667	-0.019298
-0.36667	-0.057895
-0.36667	-0.096491
-0.36667	-0.13509
-0.36667	-0.17368
-0.36667	-0.21228
-0.36667	-0.25088
-0.36667	-0.28947
-0.36667	-0.32807
-0.36667	-0.36667
-0.32807	0.36667
-0.32807	-0.36667
-0.28947	0.36667
-0.28947	-0.36667
-0.25088	0.36667
-0.25088	-0.36667
-0.21228	0.36667
-0.21228	-0.36667
-0.17368	0.36667
-0.17368	-0.36667
-0.13509	0.36667
-0.13509	-0.36667
-0.096491	0.36667
-0.096491	-0.36667
-0.057895	0.36667
-0.057895	-0.36667
-0.019298	0.36667
-0.019298	-0.36667
0.019298	0.36667
0.019298	-0.36667
0.057895	0.36667
0.057895	-0.36667
0.096491	0.36667
0.096491	-0.36667
0.13509	0.36667
0.13509	-0.36667
0.17368	0.36667
0.17368	-0.36667
0.21228	0.36667
0.21228	-0.36667
0.25088	0.36667
0.25088	-0.36667
0.28947	0.36667
0.28947	-0.36667
0.32807	0.36667
0.32807	-0.36667
0.36667	0.36667
0.36667	0.32807
0.36667	0.28947
0.36667	0.25088
0.36667	0.21228
0.36667	0.17368
0.36667	0.13509
0.36667	0.096491
0.36667	0.057895
0.36667	0.019298
0.36667	-0.019298
0.36667	-0.057895
0.36667	-0.096491
0.36667	-0.13509
0.36667	-0.17368
0.36667	-0.21228
0.36667	-0.25088
0.36667	-0.28947
0.36667	-0.32807
0.36667	-0.36667
