-0.36729	-0.26173
-0.43701	-0.28883
-0.35688	-0.31961
-0.43409	-0.34004
-0.35283	-0.3634
-0.37729	-0.45431
-0.32168	-0.29135
-0.46847	-0.27008
-0.45644	-0.31093
-0.35648	-0.32691
-0.35252	-0.38456
-0.54684	-0.39054
-0.39324	-0.32027
-0.35688	-0.42354
-0.28969	-0.39621
-0.35201	-0.25641
-0.28464	-0.29458
-0.36807	-0.29807
-0.36749	-0.33953
-0.30919	-0.41194
-0.31519	-0.45983
-0.34802	-0.39894
-0.29267	-0.46402
-0.23158	-0.31479
-0.29664	-0.42542
-0.35946	-0.28442
-0.41245	-0.43148
-0.42075	-0.3393
-0.30945	-0.38658
-0.34898	-0.2889
-0.27061	-0.27466
-0.33098	-0.38831
-0.35859	-0.34544
-0.41469	-0.25183
-0.27018	-0.35965
-0.19186	-0.27664
-0.21748	-0.31186
-0.37202	-0.43696
-0.36692	-0.3541
-0.41397	-0.38988
-0.34647	-0.26891
-0.4431	-0.35763
-0.42466	-0.25196
-0.29009	-0.38068
-0.26971	-0.31161
-0.33638	-0.33745
-0.30511	-0.45959
-0.25287	-0.31199
-0.33378	-0.43422
-0.3204	-0.28699
0.34377	0.34661
0.45151	0.28747
0.23035	0.3853
0.32173	0.20541
0.24478	0.32083
0.42845	0.2503
0.31594	0.40385
0.29115	0.40781
0.3435	0.25644
0.30198	0.35107
0.41943	0.36096
0.29345	0.29526
0.32828	0.32549
0.35527	0.2565
0.34693	0.32563
0.28791	0.41978
0.33257	0.25755
0.35861	0.44933
0.24963	0.29947
0.26544	0.40015
0.32806	0.23511
0.38986	0.30356
0.31699	0.32007
0.43799	0.32225
0.47565	0.18914
0.25153	0.33745
0.45654	0.46617
0.25207	0.38095
0.31612	0.44343
0.22866	0.32197
0.41432	0.27318
0.3862	0.30367
0.42261	0.27325
0.3293	0.29295
0.23552	0.19094
0.26277	0.38143
0.32439	0.48279
0.30666	0.3179
0.4398	0.31783
0.34509	0.39444
0.27088	0.32649
0.33326	0.3472
0.23753	0.26252
0.2517	0.30736
0.30302	0.2804
0.3522	0.23499
0.32743	0.43033
0.40095	0.39373
0.40024	0.18548
0.26386	0.31998
