-0.20184	0.52646
-0.12962	-0.42793
-0.48779	0.018026
0.48955	-0.10227
0.38808	0.13024
0.33544	-0.1652
-0.060253	0.58592
0.37119	-0.1358
-0.20463	-0.26015
-0.36183	0.060649
0.10869	-0.45141
0.47922	0.024846
0.21732	0.28953
-0.1866	-0.43664
-0.43491	-0.11201
-0.45554	-0.13453
-0.51336	0.055768
0.33641	0.27559
-0.48043	-0.21308
-0.25442	0.35991
0.16192	-0.32742
-0.4366	0.066787
0.22381	-0.028841
0.30911	0.12839
0.082728	0.43452
-0.39344	-0.18505
-0.14344	0.50167
-0.19644	0.27114
-0.46738	-0.0067336
0.41493	-0.29546
-0.33984	0.018098
0.48976	0.17587
0.16755	0.33709
-0.36183	0.23219
-0.24604	-0.34007
-0.47958	0.034765
0.37891	-0.15834
0.35119	-0.25739
-0.16659	-0.26285
0.193	-0.34395
0.30931	-0.36087
-0.26067	0.3421
-0.40057	0.30768
0.42628	0.17354
-0.39332	-0.20534
-0.038149	-0.38842
0.34881	-0.219
-0.41258	0.0044262
-0.29819	0.45934
-0.0080814	0.26705
