4.000000	1.000000	1.000000	1.000000	0.998144	0.998668
3.900000	1.000000	1.000000	1.000000	0.996840	0.999332
3.800000	1.000000	1.000000	0.999996	0.997412	0.998260
3.700000	1.000000	1.000000	0.999956	0.998820	0.997176
3.600000	1.000000	1.000000	0.999996	0.996820	0.997452
3.500000	1.000000	1.000000	0.999992	0.997788	0.997512
3.400000	1.000000	1.000000	0.999992	0.996508	0.997292
3.300000	0.999976	0.999980	0.999888	0.997188	0.996348
3.200000	0.999996	0.999996	0.999948	0.996452	0.995440
3.100000	0.999952	0.999952	0.999900	0.997740	0.994632
3.000000	0.999924	0.999928	0.999736	0.995420	0.993992
2.900000	0.999844	0.999860	0.999596	0.996080	0.991656
2.800000	0.999852	0.999852	0.999548	0.996384	0.992100
2.700000	0.999712	0.999720	0.999304	0.992932	0.990560
2.600000	0.999256	0.999248	0.998572	0.995408	0.987620
2.500000	0.998128	0.998048	0.996940	0.994736	0.987288
2.400000	0.998308	0.998248	0.997152	0.995736	0.984868
2.300000	0.996968	0.997088	0.995716	0.994720	0.980484
2.200000	0.995248	0.995448	0.993500	0.992940	0.976096
2.100000	0.992996	0.993236	0.990488	0.989796	0.971756
2.000000	0.987908	0.988412	0.985244	0.985216	0.967616
1.900000	0.984524	0.984764	0.980798	0.982628	0.962448
1.800000	0.977468	0.976904	0.973284	0.979416	0.953956
1.700000	0.971228	0.972136	0.966638	0.971852	0.952288
1.600000	0.956860	0.957992	0.949996	0.962608	0.938572
1.500000	0.943684	0.945744	0.936914	0.953068	0.929408
1.400000	0.922952	0.926124	0.915630	0.936040	0.916028
1.300000	0.894912	0.898504	0.884560	0.913524	0.895612
1.200000	0.869464	0.874652	0.858692	0.892364	0.881700
1.100000	0.842396	0.847596	0.834264	0.872896	0.865884
1.000000	0.805264	0.813204	0.795352	0.844320	0.838772
0.900000	0.758900	0.764756	0.748866	0.806068	0.806832
0.800000	0.717104	0.725264	0.712086	0.777548	0.785192
0.700000	0.687480	0.698728	0.683558	0.748784	0.764056
0.600000	0.635948	0.648508	0.640614	0.720556	0.735488
0.500000	0.593772	0.610088	0.601892	0.683048	0.706596
0.400000	0.553512	0.571868	0.563944	0.655428	0.678812
0.300000	0.521036	0.544064	0.537686	0.621852	0.660080
0.200000	0.492300	0.514340	0.515060	0.596084	0.642408
0.100000	0.470992	0.494932	0.489298	0.575504	0.628444
0.000000	0.473776	0.497032	0.494488	0.583684	0.631460
