-0.061904	0.051286
-0.22834	0.12155
-0.21362	0.31318
-0.29869	-0.11554
-0.18936	0.037604
-0.20203	-0.085489
0.039062	0.047663
-0.25773	-0.10625
-0.32445	0.040496
-0.24403	-0.11843
-0.50489	-0.05386
-0.1009	0.077878
0.032726	-0.090306
-0.24773	-0.169
-0.44572	0.077972
-0.16906	0.033479
-0.023395	-0.35346
-0.28148	0.11831
-0.18679	0.070935
-0.33567	0.12803
-0.25125	0.027544
-0.11541	-0.084559
-0.17061	-0.066831
-0.17939	0.043492
-0.11983	-0.12711
-0.21529	0.13403
-0.11379	0.13759
-0.22598	0.011787
-0.11019	0.066113
-0.31079	0.17903
0.18148	-0.11439
-0.32141	-0.057
0.016493	-0.015395
-0.24938	-0.1417
-0.38965	-0.12598
-0.28699	0.24999
-0.18326	0.25864
-0.15748	0.055497
-0.2843	-0.15874
-0.33608	-0.22403
0.13324	0.20732
-0.10785	0.21555
-0.044462	0.036841
-0.35114	0.31925
-0.262	0.060073
-0.26955	0.14985
0.043637	0.089445
-0.22381	-0.15242
0.10971	-0.18234
-0.28285	-0.094853
