0.16645	-0.042896
0.194	-0.012487
0.49665	-0.20201
-0.05813	-0.0022091
0.040936	-0.096799
0.49316	0.1889
0.11349	0.033342
0.18376	0.02807
0.14394	-0.025963
0.41317	-0.062393
0.13908	-0.020859
0.26214	-0.27857
0.3348	-0.048344
0.27354	0.11543
0.37689	-0.18113
0.35854	0.17966
0.29465	0.071347
0.13746	-0.038611
0.44088	0.031016
0.30773	0.042898
0.54648	0.19319
0.31417	-0.15853
0.3862	-0.076931
0.47293	-0.0093128
0.10433	-0.098744
0.46131	0.047462
0.13224	0.017016
0.60383	0.33354
0.14018	-0.0050637
0.15598	-0.013742
0.20666	0.040562
0.14471	0.10608
0.2169	0.1701
0.27955	-0.11736
0.1513	0.11694
0.50054	0.041466
0.012022	-0.12066
0.31981	0.14941
0.39792	0.069537
-0.021063	0.28988
0.32469	0.15158
0.15309	-0.099576
0.35584	0.085465
0.27126	-0.015727
0.34374	-0.13028
0.23974	0.123
0.18585	0.019265
0.59294	0.22802
0.35914	-0.14605
-0.11069	-0.13431
