-0.33333	0.33333
-0.33333	0.25926
-0.33333	0.18519
-0.33333	0.11111
-0.33333	0.037037
-0.33333	-0.037037
-0.33333	-0.11111
-0.33333	-0.18519
-0.33333	-0.25926
-0.33333	-0.33333
-0.25926	0.33333
-0.25926	0.25926
-0.25926	0.18519
-0.25926	0.11111
-0.25926	0.037037
-0.25926	-0.037037
-0.25926	-0.11111
-0.25926	-0.18519
-0.25926	-0.25926
-0.25926	-0.33333
-0.18519	0.33333
-0.18519	0.25926
-0.18519	0.18519
-0.18519	0.11111
-0.18519	0.037037
-0.18519	-0.037037
-0.18519	-0.11111
-0.18519	-0.18519
-0.18519	-0.25926
-0.18519	-0.33333
-0.11111	0.33333
-0.11111	0.25926
-0.11111	0.18519
-0.11111	0.11111
-0.11111	0.037037
-0.11111	-0.037037
-0.11111	-0.11111
-0.11111	-0.18519
-0.11111	-0.25926
-0.11111	-0.33333
-0.037037	0.33333
-0.037037	0.25926
-0.037037	0.18519
-0.037037	0.11111
-0.037037	0.037037
-0.037037	-0.037037
-0.037037	-0.11111
-0.037037	-0.18519
-0.037037	-0.25926
-0.037037	-0.33333
0.037037	0.33333
0.037037	0.25926
0.037037	0.18519
0.037037	0.11111
0.037037	0.037037
0.037037	-0.037037
0.037037	-0.11111
0.037037	-0.18519
0.037037	-0.25926
0.037037	-0.33333
0.11111	0.33333
0.11111	0.25926
0.11111	0.18519
0.11111	0.11111
0.11111	0.037037
0.11111	-0.037037
0.11111	-0.11111
0.11111	-0.18519
0.11111	-0.25926
0.11111	-0.33333
0.18519	0.33333
0.18519	0.25926
0.18519	0.18519
0.18519	0.11111
0.18519	0.037037
0.18519	-0.037037
0.18519	-0.11111
0.18519	-0.18519
0.18519	-0.25926
0.18519	-0.33333
0.25926	0.33333
0.25926	0.25926
0.25926	0.18519
0.25926	0.11111
0.25926	0.037037
0.25926	-0.037037
0.25926	-0.11111
0.25926	-0.18519
0.25926	-0.25926
0.25926	-0.33333
0.33333	0.33333
0.33333	0.25926
0.33333	0.18519
0.33333	0.11111
0.33333	0.037037
0.33333	-0.037037
0.33333	-0.11111
0.33333	-0.18519
0.33333	-0.25926
0.33333	-0.33333
