2.000000	1.000000	1.000000	1.000000	0.994389	1.000000
1.950000	1.000000	1.000000	1.000000	0.989626	1.000000
1.900000	1.000000	1.000000	1.000000	0.988800	1.000000
1.850000	1.000000	1.000000	1.000000	0.986968	1.000000
1.800000	1.000000	1.000000	1.000000	0.987297	1.000000
1.750000	1.000000	1.000000	0.999966	0.985161	1.000000
1.700000	0.999995	0.999974	0.999997	0.984437	1.000000
1.650000	1.000000	0.999950	0.999995	0.987458	1.000000
1.600000	0.999995	0.999918	0.999966	0.980055	1.000000
1.550000	0.999979	0.999947	0.999971	0.976992	1.000000
1.500000	0.999803	0.999403	0.999695	0.979753	1.000000
1.450000	0.999908	0.999145	0.999608	0.978992	1.000000
1.400000	0.999603	0.998100	0.999203	0.975284	1.000000
1.350000	0.999205	0.997637	0.998134	0.977039	1.000000
1.300000	0.997503	0.995624	0.995924	0.976695	1.000000
1.250000	0.994824	0.990989	0.993682	0.970726	1.000000
1.200000	0.992087	0.988424	0.989708	0.968284	1.000000
1.150000	0.981918	0.976353	0.983013	0.957816	1.000000
1.100000	0.973071	0.966939	0.976911	0.954447	1.000000
1.050000	0.955697	0.949818	0.962276	0.941245	1.000000
1.000000	0.927037	0.922271	0.934279	0.912803	1.000000
0.950000	0.894124	0.891687	0.899711	0.888658	0.999211
0.900000	0.848479	0.848563	0.846332	0.845900	0.996579
0.850000	0.790234	0.790858	0.778038	0.799484	0.973289
0.800000	0.727439	0.729208	0.701571	0.741703	0.925395
0.750000	0.657792	0.658055	0.624376	0.685121	0.835000
0.700000	0.574439	0.568068	0.528596	0.606053	0.672632
