0.000000	1.000000	0.001472	0.000053	0.999998	0.000000	1.000000
0.020000	1.000000	0.001472	0.000053	0.999998	0.000000	1.000000
0.040000	1.000000	0.001472	0.000053	0.999998	0.000000	1.000000
0.060000	1.000000	0.001472	0.000053	0.999998	0.000000	1.000000
0.080000	1.000000	0.001472	0.000053	0.999998	0.000000	1.000000
0.100000	1.000000	0.001472	0.000053	0.999998	0.000000	1.000000
0.120000	1.000000	0.001472	0.000053	0.999998	0.000000	1.000000
0.140000	1.000000	0.001472	0.000053	0.999998	0.000000	1.000000
0.160000	1.000000	0.001472	0.000053	0.999998	0.000000	1.000000
0.180000	1.000000	0.001472	0.000053	0.999998	0.000000	1.000000
0.200000	1.000000	0.001472	0.000053	0.999998	0.000000	1.000000
0.220000	1.000000	0.001472	0.000053	0.999998	0.000000	1.000000
0.240000	1.000000	0.001472	0.000053	0.999998	0.000000	1.000000
0.260000	1.000000	0.001472	0.000053	0.999998	0.000000	1.000000
0.280000	1.000000	0.001472	0.000053	0.999998	0.000000	1.000000
0.300000	1.000000	0.001472	0.000053	0.999998	0.000000	1.000000
0.320000	1.000000	0.001472	0.000053	0.999998	0.000000	1.000000
0.340000	1.000000	0.001472	0.000053	0.999998	0.000000	1.000000
0.360000	1.000000	0.001472	0.000053	0.999998	0.000000	1.000000
0.380000	1.000000	0.001472	0.000053	0.999998	0.000000	1.000000
0.400000	1.000000	0.001472	0.000053	0.999998	0.000000	1.000000
0.420000	1.000000	0.001472	0.000053	0.999998	0.000000	1.000000
0.440000	1.000000	0.001472	0.000053	0.999998	0.000000	1.000000
0.460000	1.000000	0.001472	0.000053	0.999998	0.000000	1.000000
0.480000	1.000000	0.001472	0.000053	0.999998	0.000000	1.000000
0.500000	1.000000	0.001472	0.000053	0.999998	0.000000	1.000000
0.520000	1.000000	0.001472	0.000053	0.999998	0.000000	1.000000
0.540000	1.000000	0.001472	0.000053	0.999998	0.000000	1.000000
0.560000	1.000000	0.001472	0.000053	0.999998	0.000000	1.000000
0.580000	1.000000	0.001472	0.000053	0.999998	0.000000	1.000000
0.600000	1.000000	0.001472	0.000053	0.999998	0.000000	1.000000
0.620000	1.000000	0.001472	0.000053	0.999998	0.000000	1.000000
0.640000	1.000000	0.001472	0.000053	0.999998	0.000000	1.000000
0.660000	1.000000	0.001472	0.000053	0.999998	0.000000	1.000000
0.680000	1.000000	0.001472	0.000053	0.999998	0.000000	1.000000
0.700000	1.000000	0.001472	0.000053	0.999998	0.000000	1.000000
0.720000	1.000000	0.001472	0.000053	0.999998	0.000000	1.000000
0.740000	1.000000	0.001472	0.000053	0.999998	0.000000	1.000000
0.760000	1.000000	0.001472	0.000053	0.999998	0.000000	1.000000
0.780000	1.000000	0.001472	0.000053	0.999998	0.000000	1.000000
0.800000	1.000000	0.001472	0.000053	0.999998	0.000000	1.000000
0.820000	1.000000	0.001472	0.000053	0.999998	0.000000	1.000000
0.840000	1.000000	0.001472	0.000053	0.999998	0.000000	1.000000
0.860000	1.000000	0.001472	0.000053	0.999998	0.000000	1.000000
0.880000	1.000000	0.001472	0.000053	0.999998	0.000000	1.000000
0.900000	1.000000	0.001472	0.000053	0.999998	0.000000	1.000000
0.920000	1.000000	0.001472	0.000053	0.999998	0.000000	1.000000
0.940000	1.000000	0.001472	0.000053	0.999998	0.000000	1.000000
0.960000	1.000000	0.001472	0.000053	0.999998	0.000000	1.000000
0.980000	1.000000	0.001472	0.000053	0.999998	0.000000	1.000000
1.000000	1.000000	0.001472	0.000053	0.999998	0.000000	1.000000
1.020000	0.998650	0.002875	0.002871	0.998256	0.000000	1.000000
1.040000	0.996934	0.006408	0.006387	0.996078	0.000000	1.000000
1.060000	0.994999	0.010256	0.010195	0.993643	0.000000	1.000000
1.080000	0.992892	0.014310	0.014180	0.991007	0.000000	1.000000
1.100000	0.990640	0.018512	0.018277	0.988201	0.000000	1.000000
1.120000	0.988262	0.022820	0.022440	0.985246	0.000000	1.000000
1.140000	0.985771	0.027208	0.026635	0.982155	0.000000	1.000000
1.160000	0.983180	0.031654	0.030836	0.978940	0.000001	1.000000
1.180000	0.980497	0.036141	0.035022	0.975610	0.000001	1.000000
1.200000	0.977730	0.040658	0.039176	0.972172	0.000002	1.000000
1.220000	0.974886	0.045194	0.043284	0.968630	0.000003	1.000000
1.240000	0.971971	0.049741	0.047334	0.964991	0.000005	1.000000
1.260000	0.968990	0.054293	0.051315	0.961259	0.000007	1.000000
1.280000	0.965948	0.058846	0.055220	0.957437	0.000010	1.000000
1.300000	0.962848	0.063395	0.059040	0.953529	0.000013	1.000000
1.320000	0.959694	0.067938	0.062769	0.949537	0.000018	1.000000
1.340000	0.956490	0.072474	0.066402	0.945466	0.000023	1.000000
1.360000	0.953239	0.077001	0.069935	0.941317	0.000030	1.000000
1.380000	0.949943	0.081518	0.073362	0.937093	0.000039	1.000000
1.400000	0.946605	0.086028	0.076681	0.932797	0.000049	1.000000
1.420000	0.943227	0.090529	0.079887	0.928431	0.000060	1.000000
1.440000	0.939812	0.095024	0.082979	0.923997	0.000074	1.000000
1.460000	0.936361	0.099515	0.085954	0.919497	0.000090	1.000000
1.480000	0.932876	0.104005	0.088809	0.914934	0.000109	1.000000
1.500000	0.929358	0.108496	0.091542	0.910308	0.000131	1.000000
1.520000	0.925810	0.112992	0.094152	0.905624	0.000155	1.000000
1.540000	0.922233	0.117498	0.096635	0.900881	0.000184	1.000000
1.560000	0.918627	0.122019	0.098990	0.896083	0.000215	1.000000
1.580000	0.914994	0.126560	0.101215	0.891232	0.000251	1.000000
1.600000	0.911336	0.131127	0.103308	0.886328	0.000292	1.000000
1.620000	0.907653	0.135729	0.105266	0.881374	0.000336	1.000000
1.640000	0.903946	0.140374	0.107087	0.876372	0.000386	1.000000
