0.000000	3.295510	2.967418	2.710993	3.095170	3.768135	2.108146
1.000000	4.356990	4.719875	4.703058	4.352409	4.574401	4.467616
2.000000	4.569047	4.384282	4.343109	4.564252	4.242269	4.718261
3.000000	4.475761	4.596522	4.571417	4.470833	4.434158	4.621059
4.000000	4.525297	4.505296	4.473621	4.520397	4.510390	4.553547
5.000000	4.501293	4.449115	4.525960	4.496368	4.473901	4.513244
6.000000	4.488723	4.478205	4.500723	4.508566	4.492541	4.491147
7.000000	4.495056	4.491991	4.487415	4.502513	4.501563	4.502368
8.000000	4.498187	4.498702	4.494129	4.499452	4.497077	4.496802
9.000000	4.499743	4.502014	4.497441	4.500985	4.499326	4.499596
10.000000	4.500519	4.500362	4.499086	4.500219	4.500446	4.500985
11.000000	4.500131	4.499533	4.499906	4.499836	4.499886	4.500291
12.000000	4.499937	4.499947	4.500315	4.500028	4.500166	4.499943
13.000000	4.500034	4.500155	4.500110	4.499932	4.500026	4.500117
14.000000	4.499985	4.500051	4.500008	4.499980	4.499956	4.500030
15.000000	4.500010	4.499999	4.499957	4.500004	4.499991	4.499987
16.000000	4.499997	4.500025	4.499982	4.499992	4.500009	4.500009
17.000000	4.500004	4.500012	4.499995	4.499998	4.500000	4.499998
18.000000	4.500000	4.500006	4.500001	4.500001	4.500004	4.500003
19.000000	4.499999	4.500002	4.499998	4.499999	4.500002	4.500000
20.000000	4.500000	4.500001	4.500000	4.500000	4.500001	4.499999
21.000000	4.500000	4.500000	4.500001	4.500000	4.500000	4.500000
22.000000	4.500000	4.500000	4.500000	4.500000	4.500000	4.500000
23.000000	4.500000	4.500000	4.500000	4.500000	4.500000	4.500000
24.000000	4.500000	4.500000	4.500000	4.500000	4.500000	4.500000
25.000000	4.500000	4.500000	4.500000	4.500000	4.500000	4.500000
26.000000	4.500000	4.500000	4.500000	4.500000	4.500000	4.500000
27.000000	4.500000	4.500000	4.500000	4.500000	4.500000	4.500000
28.000000	4.500000	4.500000	4.500000	4.500000	4.500000	4.500000
29.000000	4.500000	4.500000	4.500000	4.500000	4.500000	4.500000
30.000000	4.500000	4.500000	4.500000	4.500000	4.500000	4.500000
31.000000	4.500000	4.500000	4.500000	4.500000	4.500000	4.500000
32.000000	4.500000	4.500000	4.500000	4.500000	4.500000	4.500000
33.000000	4.500000	4.500000	4.500000	4.500000	4.500000	4.500000
34.000000	4.500000	4.500000	4.500000	4.500000	4.500000	4.500000
35.000000	4.500000	4.500000	4.500000	4.500000	4.500000	4.500000
36.000000	4.500000	4.500000	4.500000	4.500000	4.500000	4.500000
37.000000	4.500000	4.500000	4.500000	4.500000	4.500000	4.500000
38.000000	4.500000	4.500000	4.500000	4.500000	4.500000	4.500000
39.000000	4.500000	4.500000	4.500000	4.500000	4.500000	4.500000
40.000000	4.500000	4.500000	4.500000	4.500000	4.500000	4.500000
41.000000	4.500000	4.500000	4.500000	4.500000	4.500000	4.500000
42.000000	4.500000	4.500000	4.500000	4.500000	4.500000	4.500000
43.000000	4.500000	4.500000	4.500000	4.500000	4.500000	4.500000
44.000000	4.500000	4.500000	4.500000	4.500000	4.500000	4.500000
45.000000	4.500000	4.500000	4.500000	4.500000	4.500000	4.500000
46.000000	4.500000	4.500000	4.500000	4.500000	4.500000	4.500000
47.000000	4.500000	4.500000	4.500000	4.500000	4.500000	4.500000
48.000000	4.500000	4.500000	4.500000	4.500000	4.500000	4.500000
49.000000	4.500000	4.500000	4.500000	4.500000	4.500000	4.500000
