-0.60535	-0.062989
-0.23048	-0.6988
-0.55385	-0.018714
-0.72372	-0.37479
-0.42468	-0.091641
0.039275	-0.3354
-0.73302	-0.44879
-0.76515	-0.34228
0.08841	-0.14252
-0.65803	-0.19766
-0.16961	-0.021546
0.0093627	-0.23466
-0.18496	0.017903
-0.68422	-0.065015
-0.10289	0.0074453
-0.52704	-0.69938
-0.16412	0.029852
-0.057296	-0.62346
-0.29171	-0.70186
-0.73616	-0.25024
-0.64503	-0.16308
0.035587	-0.55745
-0.45413	0.0095746
-0.6832	-0.26623
-0.13727	-0.62598
-0.1841	-0.0043236
-0.60978	-0.071251
0.01982	-0.17067
-0.075773	-0.59597
-0.052726	-0.14444
-0.68682	-0.38034
-0.67951	-0.38145
-0.7487	-0.43297
-0.69615	-0.33131
-0.75122	-0.47536
-0.19459	0.035513
-0.66633	-0.12844
-0.22009	0.072237
-0.17028	0.010215
-0.53194	-0.6696
-0.68304	-0.6018
0.031208	-0.25327
0.10005	-0.37785
-0.31315	0.10628
-0.36603	0.021496
-0.22329	-0.78003
0.094189	-0.23488
0.028839	-0.11007
-0.23711	-0.71376
0.033628	-0.18043
0.30845	0.30287
0.33474	0.29381
0.36671	0.31146
0.32719	0.37246
0.30603	0.36418
0.33972	0.29136
0.30616	0.30171
0.37535	0.34637
0.32247	0.37337
0.29878	0.32233
0.36624	0.3106
0.32284	0.29607
0.37718	0.32946
0.29968	0.36005
0.30182	0.32026
0.3242	0.36915
0.33564	0.36967
0.32462	0.29371
0.29278	0.32897
0.37533	0.34015
0.36983	0.30878
0.3409	0.37298
0.32865	0.37421
0.34522	0.3006
0.36856	0.34825
0.34673	0.37063
0.29496	0.35135
0.37524	0.34024
0.30921	0.30376
0.36707	0.33878
0.29822	0.3168
0.3148	0.36846
0.37094	0.32935
0.31788	0.29482
0.33929	0.372
0.31714	0.36678
0.30666	0.36597
0.35183	0.2991
0.31826	0.37898
0.29587	0.30736
0.29617	0.32927
0.29227	0.32341
0.30659	0.3644
0.29731	0.33141
0.29278	0.32918
0.31887	0.29645
0.37317	0.33027
0.32959	0.29493
0.32225	0.29234
0.30474	0.30442
