5.000000	1.000604	1.000695	1.001737	1.005821	1.000000
4.900000	1.000314	1.000304	1.001070	1.005596	1.000000
4.800000	1.000344	1.000351	1.001197	1.004489	1.000000
4.700000	1.000301	1.000288	1.001228	1.004792	1.000000
4.600000	1.000954	1.001064	1.002404	1.004881	1.000000
4.500000	1.000582	1.000609	1.002115	1.004889	1.000000
4.400000	1.000853	1.000940	1.002045	1.003903	1.000000
4.300000	1.001247	1.001171	1.001887	1.004469	1.000000
4.200000	1.000911	1.000936	1.001172	1.003630	1.000000
4.100000	1.001457	1.001477	1.002160	1.004592	1.000000
4.000000	1.001281	1.001347	1.001351	1.002884	1.000000
3.900000	1.000894	1.000843	1.000929	1.003685	1.000000
3.800000	1.001169	1.001225	1.000086	1.001853	1.000000
3.700000	1.001126	1.001166	1.000163	1.001322	1.000000
3.600000	1.000943	1.001134	0.999849	1.000801	1.000000
3.500000	0.999955	0.999916	0.998168	0.999565	1.000000
3.400000	0.998436	0.998329	0.996324	0.998351	1.000000
3.300000	0.996179	0.996421	0.993372	0.996494	1.000000
3.200000	0.993117	0.993481	0.989032	0.992730	1.001800
3.100000	0.988972	0.989412	0.985460	0.990157	1.001800
3.000000	0.984457	0.984420	0.982950	0.987017	1.002423
2.900000	0.981269	0.981398	0.976249	0.983860	1.004454
2.800000	0.974452	0.975280	0.967322	0.980981	1.004166
2.700000	0.967812	0.968088	0.959628	0.972378	1.005455
2.600000	0.961367	0.962070	0.952717	0.967441	1.005767
2.500000	0.950092	0.950928	0.940257	0.961546	1.005988
2.400000	0.928257	0.929976	0.916917	0.944836	1.004834
2.300000	0.915224	0.916134	0.903936	0.932920	0.999894
2.200000	0.899388	0.900946	0.883546	0.922458	0.985675
2.100000	0.864255	0.867380	0.853303	0.899867	0.971000
2.000000	0.844061	0.848177	0.829662	0.884662	0.952055
1.900000	0.809522	0.813354	0.796458	0.857823	0.933960
1.800000	0.788710	0.792350	0.768309	0.844360	0.896399
1.700000	0.756549	0.763847	0.736473	0.825679	0.855175
1.600000	0.717519	0.724361	0.702159	0.792275	0.803584
1.500000	0.671470	0.685111	0.652445	0.754943	0.742946
1.400000	0.631234	0.646385	0.623065	0.736089	0.690012
1.300000	0.582055	0.602509	0.577588	0.692010	0.613137
1.200000	0.529382	0.552092	0.532748	0.660465	0.534910
1.100000	0.481630	0.509905	0.506359	0.631981	0.466684
1.000000	0.433225	0.462490	0.472052	0.599380	0.398916
1.000000	0.310223	0.345094	0.344448	0.428372	0.192068
1.100000	0.365898	0.395519	0.387585	0.461795	0.271828
1.200000	0.400122	0.427172	0.418664	0.501751	0.312722
1.300000	0.460969	0.479755	0.465432	0.560630	0.407391
1.400000	0.518638	0.538743	0.504719	0.605263	0.488284
1.500000	0.551650	0.569489	0.536523	0.624713	0.542582
1.600000	0.598241	0.609751	0.571457	0.665269	0.620968
1.700000	0.649939	0.660081	0.631927	0.718081	0.701713
1.800000	0.681658	0.685826	0.655471	0.733216	0.744433
1.900000	0.725766	0.731054	0.695602	0.770553	0.796552
2.000000	0.757843	0.762015	0.733242	0.796362	0.854225
2.100000	0.786185	0.788276	0.762165	0.819421	0.887952
2.200000	0.817044	0.820614	0.792534	0.843302	0.913877
2.300000	0.843784	0.847026	0.823408	0.869440	0.933010
2.400000	0.865959	0.867904	0.847795	0.887556	0.953374
2.500000	0.886412	0.888888	0.872703	0.905334	0.971588
2.600000	0.912121	0.912578	0.898887	0.924631	0.975417
2.700000	0.916380	0.917048	0.903492	0.927134	0.984177
2.800000	0.935924	0.935840	0.922766	0.942675	0.991722
2.900000	0.948027	0.948306	0.935807	0.952204	0.992730
3.000000	0.955983	0.955964	0.947162	0.958335	0.996633
3.100000	0.964028	0.964156	0.954916	0.965835	0.997800
3.200000	0.970699	0.970431	0.961792	0.971118	0.997800
3.300000	0.975925	0.976067	0.966628	0.974810	1.000000
3.400000	0.982708	0.982639	0.976516	0.978993	1.000000
3.500000	0.983525	0.983820	0.976040	0.977579	1.000000
3.600000	0.986457	0.986130	0.979543	0.982479	1.000000
3.700000	0.988802	0.988730	0.982757	0.981574	1.000000
3.800000	0.991319	0.991335	0.984738	0.982675	1.000000
3.900000	0.994002	0.993941	0.987839	0.985171	1.000000
4.000000	0.995255	0.995237	0.989809	0.988444	1.000000
4.100000	0.995863	0.995691	0.991384	0.984472	1.000000
4.200000	0.996785	0.996720	0.992548	0.985162	1.000000
4.300000	0.997209	0.997245	0.993401	0.987491	1.000000
4.400000	0.997891	0.997780	0.993483	0.985121	1.000000
4.500000	0.998746	0.998711	0.994645	0.985559	1.000000
4.600000	0.998558	0.998392	0.995180	0.988311	1.000000
4.700000	0.999435	0.999472	0.997204	0.987408	1.000000
4.800000	0.999376	0.999401	0.997267	0.987759	1.000000
4.900000	0.999462	0.999448	0.997442	0.988588	1.000000
5.000000	0.999124	0.998993	0.997023	0.984651	1.000000
