1.000000	1.000087	1.000000	0.998862	0.761771	1.000000
0.950000	1.000180	1.000000	0.999291	0.758776	1.000000
0.900000	1.000150	1.000009	0.998984	0.760974	1.000000
0.850000	1.000115	1.000009	0.999095	0.748105	1.000000
0.800000	1.000125	1.000000	0.998360	0.739284	1.000000
0.750000	1.000140	1.000000	0.998501	0.743638	1.000000
0.700000	1.000391	1.000000	0.997821	0.731929	1.000000
0.650000	1.000295	1.000314	0.997615	0.747839	1.000000
0.600000	1.000717	1.000036	0.997462	0.744297	1.000000
0.550000	1.000693	1.000000	0.997362	0.745979	1.000000
0.500000	1.000488	1.000009	0.996895	0.750645	1.000000
0.450000	1.000478	1.000000	0.996595	0.760713	1.000000
0.400000	1.000513	1.000009	0.997009	0.750275	1.000000
0.350000	1.000180	1.000036	0.995882	0.741763	1.000000
0.300000	0.999563	1.000000	0.996349	0.758028	1.000000
0.250000	0.996005	1.000009	0.995709	0.738444	1.000000
0.200000	0.990571	1.000000	0.995163	0.749000	1.000000
0.150000	0.978015	1.000018	0.995424	0.758331	1.000000
0.100000	0.951497	1.000080	0.995269	0.780321	1.000000
0.050000	0.855543	1.000000	0.994581	0.804993	1.000000
0.000000	0.625122	0.823006	0.650712	0.834040	0.917974
0.000000	0.624774	0.791094	0.641460	0.739264	0.893726
0.050000	0.815527	1.000000	0.991973	0.721887	1.000000
0.100000	0.915669	0.999900	0.991781	0.698861	1.000000
0.150000	0.955537	0.999978	0.992544	0.655841	1.000000
0.200000	0.975245	1.000000	0.992413	0.647220	1.000000
0.250000	0.985153	0.999989	0.991657	0.649118	1.000000
0.300000	0.991279	1.000000	0.992599	0.645624	1.000000
0.350000	0.994388	0.999956	0.992654	0.648789	1.000000
0.400000	0.996731	0.999989	0.992625	0.644831	1.000000
0.450000	0.997212	1.000000	0.992661	0.647305	1.000000
0.500000	0.998420	0.999989	0.992811	0.651475	1.000000
0.550000	0.998443	1.000000	0.993322	0.655133	1.000000
0.600000	0.998497	0.999954	0.993162	0.641651	1.000000
0.650000	0.999357	0.999614	0.993671	0.642695	1.000000
0.700000	0.999293	1.000000	0.994039	0.646947	1.000000
0.750000	0.999734	1.000000	0.994635	0.663964	1.000000
0.800000	0.999755	1.000000	0.994572	0.663838	1.000000
0.850000	0.999801	0.999989	0.995287	0.664585	1.000000
0.900000	0.999766	0.999989	0.995294	0.659156	1.000000
0.950000	0.999728	1.000000	0.996139	0.672476	1.000000
1.000000	0.999837	1.000000	0.996096	0.672059	1.000000
