0.001000	0.000000	0.000000	0.000031	0.000000	0.000000	0.000031
0.021000	0.000000	0.000000	0.000035	0.000000	0.000002	0.000707
0.041000	0.000000	0.000000	0.000037	0.000000	0.000004	0.001436
0.061000	0.000000	0.000000	0.000038	0.000000	0.000008	0.002189
0.081000	0.000000	0.000000	0.000038	0.000000	0.000014	0.002955
0.101000	0.000000	0.000000	0.000039	0.000000	0.000021	0.003728
0.121000	0.000000	0.000000	0.000039	0.000000	0.000028	0.004509
0.141000	0.000000	0.000000	0.000040	0.000000	0.000036	0.005303
0.161000	0.000000	0.000000	0.000040	0.000000	0.000044	0.006104
0.181000	0.000000	0.000000	0.000041	0.000000	0.000054	0.006911
0.201000	0.000000	0.000001	0.000042	0.000000	0.000064	0.007737
0.221000	0.000000	0.000001	0.000042	0.000000	0.000075	0.008576
0.241000	0.000000	0.000001	0.000042	0.000000	0.000086	0.009418
0.261000	0.000000	0.000001	0.000042	0.000000	0.000097	0.010264
0.281000	0.000000	0.000001	0.000043	0.000000	0.000108	0.011115
0.301000	0.000000	0.000001	0.000043	0.000000	0.000120	0.011971
0.321000	0.000000	0.000001	0.000043	0.000000	0.000132	0.012829
0.341000	0.000000	0.000001	0.000043	0.000000	0.000144	0.013691
0.361000	0.000000	0.000001	0.000043	0.000000	0.000157	0.014556
0.381000	0.000000	0.000001	0.000043	0.000000	0.000170	0.015423
0.401000	0.000000	0.000001	0.000043	0.000000	0.000183	0.016292
0.421000	0.000000	0.000001	0.000044	0.000000	0.000196	0.017164
0.441000	0.000000	0.000001	0.000044	0.000000	0.000212	0.018039
0.461000	0.000000	0.000001	0.000044	0.000000	0.000231	0.018918
0.481000	0.000000	0.000001	0.000044	0.000000	0.000253	0.019799
0.501000	0.000000	0.000001	0.000044	0.000000	0.000275	0.020684
0.521000	0.000000	0.000001	0.000045	0.000000	0.000299	0.021574
0.541000	0.000000	0.000001	0.000045	0.000000	0.000324	0.022467
0.561000	0.000000	0.000001	0.000045	0.000000	0.000349	0.023363
0.581000	0.000000	0.000001	0.000045	0.000000	0.000375	0.024261
0.601000	0.000000	0.000001	0.000045	0.000000	0.000402	0.025161
0.621000	0.000000	0.000001	0.000045	0.000000	0.000429	0.026063
0.641000	0.000000	0.000001	0.000045	0.000000	0.000457	0.026967
0.661000	0.000000	0.000001	0.000045	0.000000	0.000486	0.027874
0.681000	0.000000	0.000002	0.000046	0.000000	0.000516	0.028788
0.701000	0.000000	0.000002	0.000046	0.000000	0.000548	0.029707
0.721000	0.000000	0.000002	0.000046	0.000000	0.000580	0.030631
0.741000	0.000000	0.000002	0.000047	0.000000	0.000613	0.031562
0.761000	0.000000	0.000002	0.000047	0.000000	0.000646	0.032496
0.781000	0.000000	0.000002	0.000047	0.000000	0.000680	0.033433
0.801000	0.000000	0.000002	0.000047	0.000000	0.000715	0.034373
0.821000	0.000000	0.000002	0.000047	0.000000	0.000751	0.035317
0.841000	0.000000	0.000002	0.000047	0.000000	0.000787	0.036262
0.861000	0.000000	0.000002	0.000047	0.000001	0.000824	0.037209
0.881000	0.000000	0.000002	0.000047	0.000001	0.000862	0.038158
0.901000	0.000000	0.000002	0.000048	0.000001	0.000900	0.039109
0.921000	0.000000	0.000002	0.000048	0.000001	0.000939	0.040062
0.941000	0.000000	0.000002	0.000048	0.000001	0.000978	0.041016
0.961000	0.000000	0.000002	0.000048	0.000001	0.001018	0.041972
0.981000	0.000000	0.000002	0.000048	0.000001	0.001058	0.042930
1.001000	0.000000	0.000002	0.000048	0.000001	0.001098	0.043890
1.021000	0.000000	0.000002	0.000048	0.000001	0.001139	0.044853
1.041000	0.000000	0.000002	0.000048	0.000001	0.001181	0.045816
1.061000	0.000000	0.000002	0.000048	0.000001	0.001223	0.046782
1.081000	0.000000	0.000002	0.000048	0.000001	0.001266	0.047749
1.101000	0.000000	0.000002	0.000048	0.000001	0.001309	0.048717
1.121000	0.000000	0.000002	0.000049	0.000001	0.001353	0.049686
1.141000	0.000000	0.000002	0.000049	0.000001	0.001398	0.050656
